date,city,name,country,admin1,latitude,longitude,timezone,weather_code,temp_mean_c,apparent_temp_mean_c,rain_sum_mm,precipitation_hours,snowfall_sum_cm,daylight_duration_s,sunshine_duration_s,wind_gusts_max_kmh,wind_speed_mean_kmh,wind_gusts_mean_kmh,dewpoint_mean_c,cloud_cover_mean_pct
1999-12-31,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,13.002002,11.679496,0.0,0.0,0.0,37255.832,36000.0,14.04,4.1862025,9.044999,6.9540825,0.0
2000-01-01,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,12.627002,11.05914,0.0,0.0,0.0,37281.49,36000.0,15.4800005,6.154044,11.549999,7.1124167,25.625
2000-01-02,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,12.556167,10.713946,0.0,0.0,0.0,37309.688,36000.0,23.759998,8.368149,15.089999,7.316583,0.0
2000-01-03,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,12.447834,11.017642,0.0,0.0,0.0,37340.355,36000.0,18.72,5.972942,12.195,7.547834,0.0
2000-01-04,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,11.887417,10.085232,0.0,0.0,0.0,37373.426,36000.0,19.8,7.246265,13.5,6.7707496,0.0
2000-01-05,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,11.722833,9.362354,0.0,0.0,0.0,37408.82,36000.0,30.960001,9.790039,18.240002,5.9832497,0.0
2000-01-06,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,11.737416,9.967552,0.0,0.0,0.0,37446.49,36000.0,18.359999,6.443289,12.63,6.5290833,45.708332
2000-01-07,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,13.118667,12.027617,0.0,0.0,0.0,37486.344,34122.125,17.64,5.2892866,10.155,8.647833,84.458336
2000-01-08,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,15.293667,14.154808,0.0,0.0,0.0,37528.32,34287.47,25.919998,10.052724,17.309998,10.999915,94.208336
2000-01-09,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,14.810332,14.496063,0.0,0.0,0.0,37572.348,15860.11,20.16,7.0333953,13.470003,12.254082,92.083336
2000-01-10,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,15.893665,15.144977,0.0,0.0,0.0,37618.36,35198.152,23.4,8.139128,14.430001,11.314498,56.375
2000-01-11,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,63.0,16.349918,14.605885,18.300001,10.0,0.0,37666.28,31442.05,47.88,17.694822,30.644999,12.531165,48.041668
2000-01-12,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,55.0,14.689503,14.304054,4.0,8.0,0.0,37716.047,32400.0,23.039999,6.695613,15.435001,11.876998,56.5
2000-01-13,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,12.137416,10.465008,0.0,0.0,0.0,37767.582,29236.48,18.359999,7.1536646,14.444999,6.9499154,38.666668
2000-01-14,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,9.174916,6.2272134,0.0,0.0,0.0,37820.824,36000.0,25.199999,8.826175,16.56,2.1290832,0.0
2000-01-15,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,9.229082,5.9304066,0.0,0.0,0.0,37875.7,36000.0,35.28,12.041562,22.304998,2.8978336,0.0
2000-01-16,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,10.272834,6.891648,0.0,0.0,0.0,37932.145,36000.0,33.839996,13.9085045,25.259998,3.893667,6.625
2000-01-17,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,12.5999155,8.777501,0.0,0.0,0.0,37990.086,36000.0,38.16,15.6976,27.81,3.02075,16.291666
2000-01-18,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,13.851998,10.0551605,0.0,0.0,0.0,38049.5,36000.0,37.079998,16.122154,28.365002,3.4290836,10.0
2000-01-19,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,14.070752,10.909158,0.0,0.0,0.0,38110.99,36000.0,41.039997,14.97008,26.52,5.6665835,17.833334
2000-01-20,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,53.0,14.049916,12.262097,1.1,3.0,0.0,38174.72,36000.0,22.68,8.504462,15.539998,7.7811666,14.791667
2000-01-21,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,14.266583,12.753578,0.3,2.0,0.0,38240.574,36000.0,23.039999,8.5805235,16.694998,8.962416,32.041668
2000-01-22,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,14.310337,13.265477,0.0,0.0,0.0,38308.438,36000.0,23.039999,7.5456605,13.335002,9.754083,0.0
2000-01-23,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,14.54575,13.121101,0.0,0.0,0.0,38378.2,36006.434,22.319998,8.175303,14.294999,8.687417,0.0
2000-01-24,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,61.0,14.306168,13.158734,14.4,12.0,0.0,38449.758,24631.23,28.8,9.502005,18.51,10.616583,56.375
2000-01-25,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,55.0,15.197837,14.121825,4.9999995,9.0,0.0,38523.004,34756.902,40.32,11.206294,23.744997,11.656167,41.041668
2000-01-26,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,53.0,13.597833,12.042007,2.0,8.0,0.0,38597.832,36000.0,29.88,10.517803,19.425,9.8394985,22.208334
2000-01-27,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,13.268665,10.445187,0.0,0.0,0.0,38674.13,36182.105,40.68,16.248463,27.839998,7.8311667,0.33333334
2000-01-28,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,13.299915,9.616698,0.0,0.0,0.0,38751.79,36155.082,41.039997,16.57298,30.164995,4.172834,0.0
2000-01-29,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,14.304084,12.718636,0.0,0.0,0.0,38830.727,36128.113,21.96,8.541007,15.585,8.072833,13.25
2000-01-30,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,15.526999,12.899047,0.0,0.0,0.0,38910.832,36101.24,47.88,18.891148,33.495,10.006166,0.0
2000-01-31,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,15.806168,13.689609,0.0,0.0,0.0,38992.0,36074.47,41.399998,15.32216,29.64,9.985332,12.375
2000-02-01,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,14.247833,13.123803,0.0,0.0,0.0,39074.145,27113.205,29.16,9.509919,19.605,10.827,59.666668
2000-02-02,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,14.895749,14.183789,0.0,0.0,0.0,39157.16,36299.79,19.44,5.768673,12.09,9.8186655,6.7083335
2000-02-03,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,63.0,14.827001,14.018289,23.0,11.0,0.0,39240.957,36000.0,39.239998,9.265682,22.199999,11.485332,52.083332
2000-02-04,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,61.0,13.529084,12.0648775,8.8,8.0,0.0,39325.445,20367.23,34.2,11.426612,22.29,10.5790825,85.916664
2000-02-05,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,13.527,12.776805,0.3,2.0,0.0,39410.523,32166.58,15.4800005,4.569404,9.735,9.6415825,67.083336
2000-02-06,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,12.493669,11.154011,0.0,0.0,0.0,39496.113,36194.56,23.039999,6.9427023,13.74,8.53325,32.041668
2000-02-07,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,12.691583,11.325131,0.0,0.0,0.0,39582.164,36169.01,20.519999,7.1698112,13.635,8.710333,40.208332
2000-02-08,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,13.291583,12.166146,0.0,0.0,0.0,39669.434,36969.406,22.319998,6.9606285,14.22,8.899917,12.708333
2000-02-09,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,61.0,14.216584,12.984104,6.700001,9.0,0.0,39758.152,25200.0,28.8,9.896096,18.854998,10.526998,54.083332
2000-02-10,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,63.0,13.458248,12.249642,18.600002,15.0,0.0,39848.207,26589.521,35.64,10.04367,22.500002,10.812417,69.083336
2000-02-11,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,11.645749,10.398119,0.2,1.0,0.0,39939.508,29502.93,15.84,6.0612383,12.464999,8.508249,58.375
2000-02-12,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,11.527,9.525012,0.0,0.0,0.0,40031.953,37136.45,28.8,10.074179,18.419998,7.3644996,38.708332
2000-02-13,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,12.335332,10.205127,0.0,0.0,0.0,40125.434,37715.977,29.519999,10.931543,20.714998,7.2019997,14.041667
2000-02-14,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,13.212418,11.34817,0.0,0.0,0.0,40219.863,32837.855,28.8,10.3584,18.809998,8.118667,60.791668
2000-02-15,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,13.05825,11.510956,0.0,0.0,0.0,40315.145,38151.18,19.44,7.4520288,14.024999,7.2915826,0.0
2000-02-16,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,13.8603325,12.441024,0.0,0.0,0.0,40411.188,38367.22,16.919998,6.312634,12.495001,7.235332,6.2083335
2000-02-17,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,13.224918,11.537627,0.0,0.0,0.0,40507.895,38815.37,18.0,7.3910193,13.860001,6.6082497,0.0
2000-02-18,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,12.818667,11.06947,0.0,0.0,0.0,40605.17,39065.43,21.24,7.656265,14.565001,6.4999166,0.0
2000-02-19,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,12.852,10.838013,0.2,2.0,0.0,40702.945,34846.426,27.72,9.156122,18.104998,7.14575,67.5
2000-02-20,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,14.241585,12.582425,0.0,0.0,0.0,40801.113,39125.387,29.519999,8.706791,16.380001,7.818666,21.416666
2000-02-21,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,13.947834,11.933262,0.0,0.0,0.0,40899.598,39405.918,26.64,10.783588,19.485,7.4915833,16.791666
2000-02-22,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,13.618667,11.241428,0.0,0.0,0.0,40998.305,39685.066,30.599998,11.834503,21.735,6.4061666,0.0
2000-02-23,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,14.106167,11.1977005,0.0,0.0,0.0,41097.16,39962.84,39.96,13.810109,24.869995,5.3832498,0.0
2000-02-24,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,13.829083,10.91764,0.0,0.0,0.0,41196.074,40239.355,34.2,11.592283,21.075005,3.6478336,0.0
2000-02-25,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,13.999917,11.496118,0.0,0.0,0.0,41294.965,40247.56,26.64,9.619807,17.010002,4.1311665,0.0
2000-02-26,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,15.045749,12.933003,0.0,0.0,0.0,41393.75,40522.133,23.039999,8.873407,15.450001,5.4645,0.0
2000-02-27,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,16.6895,14.8746805,0.0,0.0,0.0,41492.39,40795.67,30.599998,10.540377,19.634998,7.906168,0.041666668
2000-02-28,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,19.147831,17.83494,0.0,0.0,0.0,41591.633,41067.84,26.28,9.944008,18.795,9.437416,4.2916665
2000-02-29,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,18.710333,18.285128,0.3,1.0,0.0,41691.7,40540.785,27.72,5.2277894,14.879999,10.447833,31.416666
2000-03-01,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,19.37492,18.977272,0.0,0.0,0.0,41792.508,41331.086,22.68,7.0000777,13.905001,11.1645,7.0833335
2000-03-02,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,19.654081,18.744593,0.0,0.0,0.0,41893.984,41432.74,25.199999,6.3895383,13.394999,8.729082,0.0
2000-03-03,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,21.07908,18.692213,0.0,0.0,0.0,41996.047,41534.98,40.32,14.844206,28.185,8.2895,21.875
2000-03-04,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,19.068666,18.213211,0.0,0.0,0.0,42098.625,41637.727,30.960001,7.3436313,16.769999,9.437415,7.0416665
2000-03-05,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,18.589499,17.300257,0.0,0.0,0.0,42201.637,41740.914,22.319998,7.8679447,16.004997,8.116583,1.0416666
2000-03-06,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,18.706167,17.028395,0.0,0.0,0.0,42305.01,41844.453,24.119999,7.212647,17.445,6.3332496,7.6666665
2000-03-07,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,18.612417,15.522793,0.0,0.0,0.0,42408.676,41948.273,43.199997,14.379737,26.175001,4.702,1.0416666
2000-03-08,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,18.716585,14.962825,0.0,0.0,0.0,42512.55,42052.31,54.36,17.543531,31.289999,3.6936667,0.0
2000-03-09,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,19.4645,17.42579,0.0,0.0,0.0,42616.566,42156.473,26.28,9.054277,16.23,5.6145005,7.625
2000-03-10,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,21.160332,19.899073,0.0,0.0,0.0,42720.65,42260.695,26.28,8.61685,16.545002,8.691584,5.4583335
2000-03-11,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,55.0,21.316584,19.440937,1.0,1.0,0.0,42824.723,42364.914,42.48,13.69133,27.750002,9.337416,23.916666
2000-03-12,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,19.012415,18.546873,1.1,4.0,0.0,42928.723,42048.75,28.44,8.368145,19.425001,11.7249155,17.333334
2000-03-13,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,19.54575,18.625587,0.0,0.0,0.0,43032.57,42573.023,28.44,8.793141,16.035,10.0145,2.5833333
2000-03-14,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,20.418667,17.49761,0.0,0.0,0.0,43136.195,42676.766,47.16,15.403571,28.424995,6.022833,0.0
2000-03-15,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,21.247831,19.4922,0.0,0.0,0.0,43239.523,42780.215,28.08,9.833334,17.925003,7.2936664,0.0
2000-03-16,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,22.556162,21.318504,0.0,0.0,0.0,43342.49,42883.285,24.119999,7.7765183,16.289999,8.304083,17.083334
2000-03-17,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,20.912415,19.52203,0.0,0.0,0.0,43445.008,42985.92,22.319998,7.728514,16.469997,7.331166,2.0
2000-03-18,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,20.424913,17.858671,0.0,0.0,0.0,43547.06,43073.797,29.16,10.5050335,20.16,3.789501,0.0
2000-03-19,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,21.041584,17.844563,0.0,0.0,0.0,43649.316,43108.207,39.239998,12.226177,22.244999,2.1061668,10.125
2000-03-20,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,21.424917,18.088154,0.1,1.0,0.0,43751.996,41503.95,42.839996,14.469555,26.114998,4.1665835,54.166668
2000-03-21,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,21.608252,20.02136,0.3,1.0,0.0,43855.027,43176.293,40.32,9.877705,26.940002,8.08325,26.375
2000-03-22,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,55.0,19.099916,18.886711,2.5,5.0,0.0,43958.35,43200.0,38.519997,6.678113,18.599998,11.237416,25.416666
2000-03-23,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,19.38325,19.12419,0.0,0.0,0.0,44061.906,43200.0,29.16,7.35177,15.449999,11.48325,18.291666
2000-03-24,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,20.960333,19.805365,0.0,0.0,0.0,44165.617,43200.0,32.760002,9.886688,18.81,9.524917,0.8333333
2000-03-25,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,22.5895,22.112665,0.0,0.0,0.0,44269.42,43200.0,19.8,6.149036,13.125001,9.749916,0.0
2000-03-26,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,24.347837,24.275042,0.0,0.0,0.0,44373.254,43200.0,18.72,6.345372,12.719998,11.254083,0.041666668
2000-03-27,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,25.549917,25.569506,0.0,0.0,0.0,44477.055,43200.0,18.359999,5.6478767,12.434999,11.208248,1.2916666
2000-03-28,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,26.88117,27.287773,0.0,0.0,0.0,44580.742,43200.0,20.16,5.0575438,12.239998,12.187416,8.958333
2000-03-29,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,27.729086,27.799995,0.0,0.0,0.0,44684.26,43200.0,21.96,7.377446,14.37,12.170749,50.083332
2000-03-30,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,27.587418,27.341074,0.0,0.0,0.0,44787.54,43200.0,16.56,6.392928,13.47,10.437415,3.5416667
2000-03-31,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,27.216581,25.463991,0.0,0.0,0.0,44890.51,43200.0,35.64,13.100874,25.275,8.977,1.8333334
2000-04-01,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,26.18325,22.888636,0.0,0.0,0.0,44993.1,43200.0,45.719997,16.621067,30.75,4.6811676,4.9166665
2000-04-02,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,26.158255,23.705168,0.0,0.0,0.0,45095.246,43200.0,34.92,12.894096,22.665,5.9124165,0.0
2000-04-03,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,26.724915,25.79149,0.0,0.0,0.0,45196.88,43200.0,21.24,7.390138,14.190002,8.429082,0.0
2000-04-04,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,26.89367,25.543802,0.0,0.0,0.0,45297.918,43200.0,22.68,8.530157,15.9000025,7.493666,0.0
2000-04-05,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,26.256166,23.04825,0.0,0.0,0.0,45398.3,43200.0,43.199997,13.33573,24.494999,2.4707499,30.25
2000-04-06,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,27.351997,25.016062,0.0,0.0,0.0,45497.945,43200.0,33.839996,10.471768,19.349998,4.6040835,14.208333
2000-04-07,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,28.656166,27.194334,0.0,0.0,0.0,45596.82,43200.0,33.839996,8.395326,16.425,6.9853325,1.1666666
2000-04-08,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,28.308249,25.234224,0.0,0.0,0.0,45695.56,43200.0,47.519997,15.498154,29.355001,5.0165834,0.0
2000-04-09,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,27.785332,25.662977,0.0,0.0,0.0,45794.375,43232.656,34.2,10.468084,19.559998,5.67075,0.0
2000-04-10,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,28.197832,26.65744,0.0,0.0,0.0,45893.195,43201.17,20.16,7.981321,15.165,6.0915837,0.0
2000-04-11,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,30.004084,29.232132,0.0,0.0,0.0,45991.965,43434.36,19.08,5.397156,11.999999,7.797833,0.0
2000-04-12,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,30.154081,29.595535,0.1,1.0,0.0,46090.605,43403.395,18.359999,7.8116527,13.394999,10.014499,20.291666
2000-04-13,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,53.0,30.22075,29.87855,0.8,2.0,0.0,46189.05,38360.605,24.84,6.3931513,15.93,10.149916,43.833332
2000-04-14,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,29.114496,28.528757,0.0,0.0,0.0,46287.234,43200.0,37.8,9.022993,20.654999,11.158249,14.291667
2000-04-15,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,29.47075,29.737526,0.0,0.0,0.0,46385.09,43577.5,21.24,7.418706,13.949999,12.749915,19.208334
2000-04-16,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,30.239502,30.11116,0.0,0.0,0.0,46482.547,43813.918,26.28,7.146757,16.709997,11.210332,24.541666
2000-04-17,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,31.522833,30.6384,0.0,0.0,0.0,46579.523,43784.902,23.039999,7.9419827,16.109999,9.089499,47.5
2000-04-18,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,32.19992,31.783285,0.0,0.0,0.0,46675.953,43756.27,20.880001,7.7088375,14.670001,10.562415,23.75
2000-04-19,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,32.06658,31.154259,0.0,0.0,0.0,46771.766,41129.73,21.24,8.338582,17.19,9.108249,10.166667
2000-04-20,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,55.0,31.739502,31.961203,1.4,3.0,0.0,46866.875,39832.633,19.8,7.5360374,15.029999,12.549916,48.333332
2000-04-21,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,3.0,30.358252,30.376219,0.0,0.0,0.0,46961.22,44208.883,32.760002,9.7321205,21.990002,13.0374155,46.458332
2000-04-22,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,29.302,30.314966,0.70000005,3.0,0.0,47054.703,43502.29,32.399998,9.114774,19.425,15.712415,52.458332
2000-04-23,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,31.758253,31.313108,0.0,0.0,0.0,47147.26,44157.438,35.64,9.563313,21.555002,11.672833,13.791667
2000-04-24,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,2.0,32.689503,31.763407,0.0,0.0,0.0,47238.8,44250.137,35.28,8.1511755,17.865002,8.995749,13.25
2000-04-25,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,61.0,30.726997,31.022963,3.0,2.0,0.0,47329.25,44917.117,50.76,14.739808,28.665003,15.614501,10.666667
2000-04-26,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,29.829084,32.00951,0.9,3.0,0.0,47418.51,43814.84,54.719997,12.85768,28.605,19.531164,17.666666
2000-04-27,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,1.0,30.908243,32.32593,0.0,0.0,0.0,47506.55,45143.625,26.28,7.51087,17.265001,15.404084,3.0
2000-04-28,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,51.0,31.970749,31.701569,0.3,1.0,0.0,47593.97,45393.85,26.28,6.472664,14.7,10.195748,8.291667
2000-04-29,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,32.018665,30.271475,0.0,0.0,0.0,47680.953,45645.375,33.12,10.242228,18.824999,6.666584,0.0
2000-04-30,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,32.908245,29.701914,0.0,0.0,0.0,47767.434,45898.18,50.76,15.324864,28.635004,3.9707506,0.0
2000-05-01,Delhi,Delhi,India,National Capital Territory of Delhi,28.65195,77.23149,Asia/Kolkata,0.0,33.708256,31.216547,0.0,0.0,0.0,47853.344,46003.543,34.92,11.747519,22.019999,4.6478343,0.0
