date,city,name,country,admin1,latitude,longitude,timezone,weather_code,temp_mean_c,apparent_temp_mean_c,rain_sum_mm,precipitation_hours,showers_sum_mm,snowfall_sum_cm,daylight_duration_s,sunshine_duration_s,wind_gusts_max_kmh,wind_speed_mean_kmh,wind_gusts_mean_kmh,dewpoint_mean_c,cloud_cover_mean_pct
2000-01-01,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,3.4843333,-1.0372623,0.0,0.0,0.0,0.0,33087.65,26325.254,40.32,16.1808,27.555,-0.34066668,64.166664
2000-01-02,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,53.0,8.640584,4.2960687,1.6000001,5.0,0.0,0.0,33133.77,27453.96,67.67999,22.735126,42.975002,5.738499,77.0
2000-01-03,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,61.0,2.580167,-1.8204656,9.2,11.0,0.0,0.0,33184.19,1688.6343,41.760002,17.152346,32.61,1.376,99.0
2000-01-04,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,73.0,-1.9365001,-8.108203,0.7,4.0,0.0,1.4000001,33238.793,20.826187,50.399998,22.58213,39.675,-6.207333,93.208336
2000-01-05,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-4.2969174,-10.00124,0.0,0.0,0.0,0.0,33297.438,30649.176,42.839996,17.14729,30.464998,-9.421917,40.125
2000-01-06,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,0.0,-0.7781666,-6.535645,0.0,0.0,0.0,0.0,33360.004,32310.637,42.839996,19.986193,36.045002,-5.7260833,3.5416667
2000-01-07,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-3.1573331,-8.651088,0.0,0.0,0.0,0.0,33426.37,30445.83,38.88,15.521275,28.574999,-9.83025,29.5
2000-01-08,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,51.0,2.5426667,-3.3001306,0.1,1.0,0.0,0.0,33496.402,30884.82,47.16,23.176792,41.07,-2.8427503,40.5
2000-01-09,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,53.0,3.7489164,0.5644252,5.4,13.0,0.0,0.0,33569.98,614.34375,28.08,10.859028,19.904999,3.0739164,100.0
2000-01-10,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,61.0,4.9655833,-0.39548182,5.0,9.0,0.0,0.0,33646.965,20443.572,63.36,24.335608,42.270004,1.71975,70.083336
2000-01-11,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,1.0530833,-5.58098,0.0,0.0,0.0,0.0,33727.246,21830.113,57.96,25.500645,45.885,-6.3781667,62.416668
2000-01-12,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-0.35941657,-5.414889,0.0,0.0,0.0,0.0,33810.684,24974.213,39.239998,15.066154,26.474998,-5.8615,89.083336
2000-01-13,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,71.0,-1.8719168,-7.5821686,0.0,2.0,0.0,0.63,33897.16,30434.107,49.32,18.92458,35.010002,-6.9510837,69.708336
2000-01-14,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-4.399,-9.744586,0.0,0.0,0.0,0.0,33986.547,18893.797,39.6,13.631098,23.639997,-11.503167,45.5
2000-01-15,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,1.05725,-4.6180406,0.0,0.0,0.0,0.0,34078.727,31140.312,39.239998,20.073252,35.729996,-4.9615,67.916664
2000-01-16,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-1.04275,-7.4448757,0.0,0.0,0.0,0.0,34173.562,20043.72,54.719997,24.472916,43.260002,-5.896916,90.5
2000-01-17,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,73.0,-4.659416,-10.952809,0.0,7.0,0.0,1.3300002,34270.95,12519.073,45.719997,19.720884,36.420002,-12.476082,89.041664
2000-01-18,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,71.0,-2.5594165,-7.593281,0.0,0.0,0.0,0.07,34370.76,33777.25,38.519997,13.634727,24.510002,-7.6406665,21.291666
2000-01-19,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,73.0,-3.651083,-7.976162,0.0,9.0,0.0,4.5499997,34473.3,1793.4937,27.0,8.404526,15.585,-8.328166,78.416664
2000-01-20,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,73.0,-10.359416,-17.350214,0.0,4.0,0.0,0.77,34579.59,33989.227,54.719997,23.941412,41.219997,-14.073998,52.708332
2000-01-21,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-15.228168,-20.936087,0.0,0.0,0.0,0.0,34689.5,34100.77,30.239998,13.181495,22.814999,-19.284418,28.208334
2000-01-22,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,73.0,-9.546916,-14.744945,0.0,10.0,0.0,2.3100002,34802.832,7200.0,29.88,12.852442,22.47,-12.055249,97.375
2000-01-23,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-8.821917,-14.898961,0.0,0.0,0.0,0.0,34919.402,34333.94,40.68,18.64612,31.694996,-12.053165,47.041668
2000-01-24,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-15.303169,-21.20814,0.0,0.0,0.0,0.0,35039.004,34455.184,29.519999,14.6854725,25.124998,-18.859417,17.625
2000-01-25,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,71.0,-8.45525,-14.961562,0.0,0.0,0.0,0.07,35161.453,26158.674,48.239998,21.148222,36.914997,-12.367749,75.166664
2000-01-26,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-10.465667,-16.935019,0.0,0.0,0.0,0.0,35286.56,34706.016,41.399998,20.345665,34.304993,-13.686501,60.166668
2000-01-27,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-7.4927497,-12.022155,0.0,0.0,0.0,0.0,35414.137,29866.744,26.64,8.495821,16.560001,-10.523999,76.208336
2000-01-28,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-9.446916,-13.597529,0.0,0.0,0.0,0.0,35544.004,31091.744,15.119999,5.531801,11.669999,-11.403167,91.833336
2000-01-29,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,73.0,-5.7510834,-11.2532015,0.0,10.0,0.0,3.57,35675.996,17094.896,39.6,16.074778,27.51,-8.93025,98.458336
2000-01-30,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,73.0,-3.8490002,-8.39357,0.0,12.0,0.0,2.1000001,35809.92,4186.907,33.839996,11.615777,20.039997,-5.626083,94.375
2000-01-31,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-7.634416,-14.002251,0.0,0.0,0.0,0.0,35945.617,35373.008,46.079998,21.147062,35.97,-10.582333,25.125
2000-02-01,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-5.094833,-10.596177,0.0,0.0,0.0,0.0,36082.914,23675.041,37.8,16.409458,28.485,-8.271915,65.291664
2000-02-02,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,73.0,-8.671917,-14.499318,0.0,2.0,0.0,0.49,36221.645,26600.113,48.96,17.238722,29.535002,-11.20525,70.708336
2000-02-03,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,71.0,-0.32191673,-5.862185,0.4,3.0,0.0,0.14,36361.65,34300.92,45.36,20.76264,36.87,-2.7885835,63.708332
2000-02-04,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,71.0,-3.9344165,-9.898683,0.0,3.0,0.0,0.42,36502.773,14349.743,54.0,20.550852,37.079998,-6.8573327,69.25
2000-02-05,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-6.5969157,-12.6056795,0.0,0.0,0.0,0.0,36644.86,34402.824,46.8,19.471682,33.465,-9.315666,46.5
2000-02-06,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,71.0,-4.3865,-8.959176,0.0,1.0,0.0,0.14,36787.746,5699.9688,28.08,11.425777,20.025,-6.440666,96.083336
2000-02-07,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-3.5573337,-8.29121,0.0,0.0,0.0,0.0,36931.3,35887.863,36.36,12.73687,23.235,-5.9427495,17.666666
2000-02-08,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-5.607334,-10.500522,0.0,0.0,0.0,0.0,37075.875,35957.414,43.199997,12.790575,22.754997,-7.8739986,29.583334
2000-02-09,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,1.7843333,-2.9775283,0.0,0.0,0.0,0.0,37222.758,36000.0,49.68,17.338465,30.03,-0.8323334,72.875
2000-02-10,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,0.20933336,-3.9794176,0.0,0.0,0.0,0.0,37371.855,21220.762,48.239998,13.435434,24.734999,-0.7531666,99.833336
2000-02-11,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-5.3885837,-11.29353,0.0,0.0,0.0,0.0,37522.992,33031.895,46.079998,18.512457,35.52,-9.571918,65.375
2000-02-12,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-4.6073337,-9.311325,0.0,0.0,0.0,0.0,37676.004,36000.0,24.84,10.328678,19.154997,-9.686499,65.5
2000-02-13,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,73.0,-1.6864997,-6.449882,0.0,8.0,0.0,2.0300004,37830.723,0.0,42.839996,14.609435,25.95,-3.7656667,99.583336
2000-02-14,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-2.6052496,-7.5260005,0.0,0.0,0.0,0.0,37986.992,3027.333,41.760002,14.268987,28.11,-5.5364995,93.25
2000-02-15,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-0.4823333,-5.9279113,0.0,0.0,0.0,0.0,38144.637,32499.105,68.76,19.406357,34.904995,-3.9635837,63.708332
2000-02-16,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-1.1781666,-6.2918363,0.0,0.0,0.0,0.0,38303.516,25042.473,46.079998,15.705893,29.4,-5.834416,66.916664
2000-02-17,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,73.0,-2.9781673,-7.7362094,0.0,5.0,0.0,0.7700001,38463.473,23831.143,36.0,11.809069,21.914997,-7.61775,76.041664
2000-02-18,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,75.0,-1.7739998,-7.8153825,0.0,24.0,0.0,14.490001,38624.348,0.0,53.639996,23.643078,42.869995,-3.401083,99.958336
2000-02-19,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,71.0,-3.3677502,-8.56704,0.0,0.0,0.0,0.07,38786.004,32094.275,41.760002,15.905993,28.244997,-5.9552503,71.25
2000-02-20,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-4.1323338,-9.284076,0.0,0.0,0.0,0.0,38948.297,35257.227,33.48,15.044706,26.489996,-6.7323337,51.625
2000-02-21,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-1.00525,-6.3627152,0.0,0.0,0.0,0.0,39111.082,30361.414,38.88,19.066118,30.300001,-4.2115006,49.625
2000-02-22,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,6.6676674,2.4298513,0.0,0.0,0.0,0.0,39274.22,35661.797,38.519997,19.046364,33.405003,3.6009998,87.5
2000-02-23,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,10.542668,6.2262764,0.0,0.0,0.0,0.0,39437.57,32400.0,43.92,20.718225,36.39,4.586417,88.0
2000-02-24,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,63.0,10.505167,7.0716443,8.500001,8.0,0.0,0.0,39601.0,25200.0,53.639996,20.950417,39.15,8.49475,67.125
2000-02-25,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,10.440583,7.406399,0.0,0.0,0.0,0.0,39764.38,28868.932,54.719997,17.704403,31.214996,7.884333,83.041664
2000-02-26,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,55.0,12.990584,8.960761,8.400001,14.0,0.0,0.0,39927.57,18025.389,69.84,28.703321,52.28999,10.428082,99.291664
2000-02-27,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,53.0,6.9364166,1.823543,0.8,2.0,0.0,0.0,40090.445,34373.043,46.44,21.532576,38.489994,0.2780838,55.833332
2000-02-28,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,4.453084,0.52053124,0.0,0.0,0.0,0.0,40253.37,39137.188,32.039997,10.571673,19.080002,-2.7469168,16.75
2000-02-29,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,9.457251,3.9670732,0.0,0.0,0.0,0.0,40417.562,29257.973,50.76,24.833652,42.059998,1.2155834,88.25
2000-03-01,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,53.0,7.303083,2.5118024,2.8999999,6.0,0.0,0.0,40582.98,36153.45,48.6,21.188562,40.545002,1.2947501,58.166668
2000-03-02,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,1.0739166,-3.991257,0.0,0.0,0.0,0.0,40749.504,39517.008,38.16,15.796367,29.309996,-5.0698333,56.375
2000-03-03,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,0.83849996,-2.4777036,0.0,0.0,0.0,0.0,40916.992,39850.652,20.16,6.8780656,13.394999,-2.2906663,43.833332
2000-03-04,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,5.296833,1.0879024,0.0,0.0,0.0,0.0,41085.332,40182.863,38.16,15.158822,24.735003,-0.11774986,39.083332
2000-03-05,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,2.0,9.409333,6.522905,0.0,0.0,0.0,0.0,41254.4,40716.926,28.8,11.800824,21.21,4.603083,5.25
2000-03-06,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,9.998917,6.713038,0.0,0.0,0.0,0.0,41424.066,40887.01,35.64,13.030431,23.550003,3.5322504,25.0
2000-03-07,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,1.0,15.2509985,12.664207,0.0,0.0,0.0,0.0,41594.223,41057.562,41.399998,19.800432,35.010002,10.346833,4.5833335
2000-03-08,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,55.0,15.66975,12.853124,5.0,6.0,0.0,0.0,41764.74,41129.31,67.32,22.680727,41.805,11.2635,42.375
2000-03-09,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,71.0,6.5905824,0.92639047,0.0,0.0,0.0,0.14,41935.51,3525.204,56.16,25.340918,47.549995,0.26141667,73.5
2000-03-10,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-1.6740001,-6.826412,0.0,0.0,0.0,0.0,42106.41,25574.459,44.28,14.746318,29.939995,-7.138584,98.083336
2000-03-11,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-1.0406666,-6.8754897,0.0,0.0,0.0,0.0,42277.332,13928.529,47.88,19.198307,33.945004,-7.498999,92.791664
2000-03-12,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,1.4760002,-2.3091104,0.0,0.0,0.0,0.0,42448.152,41913.055,20.519999,7.652922,16.455,-5.344833,38.125
2000-03-13,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,51.0,4.2364163,0.007813573,0.7,4.0,0.0,0.0,42618.77,36093.684,44.28,14.709589,27.479998,0.13641669,79.791664
2000-03-14,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,51.0,5.940584,1.7387065,0.5,3.0,0.0,0.0,42789.055,42224.91,42.839996,15.753545,27.705,0.5864167,51.916668
2000-03-15,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,63.0,8.903083,5.501698,9.400001,7.0,0.0,0.0,42958.9,22748.113,48.6,16.022707,29.879997,5.5114174,99.125
2000-03-16,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,71.0,-0.1385833,-6.8084264,1.9000001,3.0,0.0,0.14,43128.19,39449.97,55.079998,26.84774,50.339996,-5.7677503,74.75
2000-03-17,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,-1.0844165,-6.6604347,0.0,0.0,0.0,0.0,43296.812,41635.56,46.44,17.314777,34.739994,-8.219832,39.041668
2000-03-18,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,1.0135001,-4.09306,0.0,0.0,0.0,0.0,43464.65,30981.215,36.0,15.49389,28.319998,-6.134416,68.166664
2000-03-19,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,61.0,3.3489168,-0.8429521,10.9,16.0,0.0,0.0,43632.03,0.0,38.519997,15.477297,27.645002,1.0447501,100.0
2000-03-20,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,53.0,7.551,4.7019086,6.2999997,11.0,0.0,0.0,43800.09,14953.151,29.16,13.4722,23.880001,6.496834,93.375
2000-03-21,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,51.0,7.3364177,5.5125046,0.2,1.0,0.0,0.0,43968.797,26645.82,18.359999,6.1210585,12.389999,6.286417,94.958336
2000-03-22,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,8.346833,6.7308693,0.0,0.0,0.0,0.0,44138.047,33326.344,16.919998,5.0113173,10.829999,6.4968333,86.916664
2000-03-23,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,7.7530837,5.358458,0.0,0.0,0.0,0.0,44307.74,43200.0,27.359999,10.507378,19.139997,5.948916,36.5
2000-03-24,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,53.0,12.444752,9.1924095,2.1,5.0,0.0,0.0,44477.766,36335.965,56.519997,20.082844,37.47,8.567666,69.166664
2000-03-25,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,12.123917,7.222557,0.0,0.0,0.0,0.0,44648.027,43200.0,61.199997,23.920937,41.040005,2.2197497,15.791667
2000-03-26,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,55.0,10.003083,5.7898784,1.1,2.0,0.0,0.0,44818.418,43200.0,71.28,16.164814,32.055,0.1551668,55.208332
2000-03-27,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,61.0,8.001,3.0063546,2.9,3.0,0.0,0.0,44988.83,43200.0,62.279995,20.574545,42.33,-0.34691668,49.583332
2000-03-28,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,51.0,4.0051665,-0.9549477,1.1,7.0,0.0,0.0,45159.16,41909.727,52.56,18.522213,35.279995,-1.1906667,45.333332
2000-03-29,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,3.5530832,0.25579903,0.0,0.0,0.0,0.0,45329.31,43200.0,28.8,9.527182,18.150002,-0.45941666,30.708334
2000-03-30,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,3.8259995,0.88108927,0.0,0.0,0.0,0.0,45499.164,43200.0,26.28,8.533141,16.02,0.6635,13.291667
2000-03-31,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,6.667667,4.2631736,0.0,0.0,0.0,0.0,45668.62,43200.0,18.0,6.0062695,12.315001,1.4030833,68.166664
2000-04-01,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,9.0635,6.388868,0.0,0.0,0.0,0.0,45837.562,17591.58,24.48,8.355982,17.175,3.7635,99.0
2000-04-02,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,53.0,8.553084,6.647598,3.1,10.0,0.0,0.0,46005.89,21600.0,16.919998,6.3965507,11.370001,6.1114173,97.166664
2000-04-03,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,10.078084,6.694987,0.0,0.0,0.0,0.0,46173.484,40976.984,39.96,15.254706,27.270004,5.0801663,67.875
2000-04-04,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,4.1385,-1.8796617,0.0,0.0,0.0,0.0,46340.234,35332.844,58.679996,21.59284,42.105003,-5.9427495,81.291664
2000-04-05,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,51.0,7.4218335,2.5202744,0.2,1.0,0.0,0.0,46506.027,43048.195,59.399998,19.538462,36.224995,-0.92608315,45.125
2000-04-06,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,11.132252,6.387675,0.0,0.0,0.0,0.0,46670.734,44126.977,58.32,20.674131,39.765,0.8739167,28.375
2000-04-07,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,73.0,4.8030834,0.03915572,13.900002,16.0,0.0,0.49,46834.254,608.43726,69.479996,21.36269,36.869995,2.7822502,90.375
2000-04-08,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,73.0,1.9343334,-4.2589364,1.0000001,6.0,0.0,2.59,46996.88,41747.94,68.4,25.187065,46.815,-5.4719167,44.333332
2000-04-09,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,73.0,5.4926662,1.3749595,1.1999999,3.0,0.0,0.70000005,47159.684,43200.0,43.199997,14.369904,29.444996,-1.6406665,35.541668
2000-04-10,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,73.0,2.4134996,-2.4602606,1.2,10.0,0.0,1.1900002,47322.64,6812.9434,39.239998,16.95881,32.085,-1.9219165,90.125
2000-04-11,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,71.0,2.8593333,-1.4108696,2.0,4.0,0.0,0.07,47485.645,21674.219,38.519997,15.065294,29.159998,0.19266666,89.041664
2000-04-12,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,3.4301662,-0.41897532,0.0,0.0,0.0,0.0,47648.586,45869.2,32.760002,11.433642,22.44,-3.3885834,23.041666
2000-04-13,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,8.071834,4.0054097,0.0,0.0,0.0,0.0,47811.363,45243.168,39.239998,15.921522,29.189997,0.5697501,46.625
2000-04-14,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,13.390583,10.295847,0.0,0.0,0.0,0.0,47973.863,45998.258,42.12,18.923285,34.605,7.1739173,17.541666
2000-04-15,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,12.932251,10.727509,0.0,0.0,0.0,0.0,48135.977,44343.133,40.32,16.630102,31.454996,9.973917,58.791668
2000-04-16,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,61.0,7.5885005,4.7145514,3.2,3.0,0.0,0.0,48297.59,32292.822,40.68,13.357363,28.214998,5.7551675,97.208336
2000-04-17,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,63.0,7.1551666,3.4849842,7.9999995,9.0,0.0,0.0,48458.586,955.505,44.28,17.672894,32.864998,5.38225,100.0
2000-04-18,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,8.144751,6.2074413,0.0,0.0,0.0,0.0,48618.85,37459.6,23.039999,6.229727,16.245,5.142667,92.416664
2000-04-19,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,61.0,10.773918,8.054657,4.7,10.0,0.0,0.0,48778.266,7905.0234,54.0,16.656507,31.140001,8.840584,93.166664
2000-04-20,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,63.0,13.251,11.843895,25.4,17.0,0.0,0.0,48936.703,14440.578,60.479996,13.975519,34.905003,11.863502,97.333336
2000-04-21,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,63.0,5.976,-0.03861328,16.500002,12.0,0.0,0.0,49094.04,29339.467,74.159996,28.991772,57.465,1.9447504,69.875
2000-04-22,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,1.0,8.836417,6.699593,0.0,0.0,0.0,0.0,49250.15,48087.734,24.48,7.4034176,16.365,3.11975,1.8333334
2000-04-23,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,51.0,8.613501,5.526691,1.1,7.0,0.0,0.0,49404.895,29056.53,44.28,12.980322,26.37,4.46975,81.333336
2000-04-24,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,9.005166,5.383532,0.0,0.0,0.0,0.0,49558.152,48848.977,48.96,17.971716,32.864998,4.267668,21.708334
2000-04-25,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,2.0,8.571835,4.3764863,0.0,0.0,0.0,0.0,49709.785,49099.023,41.399998,17.551193,33.225,0.46975002,8.333333
2000-04-26,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,9.303084,6.660698,0.0,0.0,0.0,0.0,49859.645,49163.574,23.039999,9.099936,18.105,1.8739167,17.791666
2000-04-27,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,2.0,11.128082,8.690083,0.0,0.0,0.0,0.0,50007.598,49227.86,30.239998,9.656004,19.109999,3.7739165,15.625
2000-04-28,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,11.690583,9.924465,0.0,0.0,0.0,0.0,50153.906,46800.0,33.839996,7.861128,15.794997,5.4572506,33.666668
2000-04-29,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,53.0,8.101001,4.288737,1.5,4.0,0.0,0.0,50299.613,49284.035,46.44,19.633297,36.45,4.771834,43.875
2000-04-30,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,11.801,10.761242,0.0,0.0,0.0,0.0,50444.67,49381.66,24.84,6.027759,15.975001,7.2739167,41.458332
2000-05-01,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,61.0,14.125999,12.563333,6.4000006,9.0,0.0,0.0,50588.965,17280.543,36.36,11.1268425,24.33,10.090583,76.666664
2000-05-02,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,2.0,12.696835,11.350556,0.0,0.0,0.0,0.0,50732.367,49008.066,22.319998,9.131349,19.304998,8.198917,11.625
2000-05-03,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,3.0,17.044752,15.945981,0.0,0.0,0.0,0.0,50874.76,48408.43,29.88,12.654708,23.744997,10.9885,24.625
2000-05-04,Chicago,Chicago,United States,Illinois,41.85003,-87.65005,America/Chicago,51.0,20.165583,19.420073,0.5,2.0,0.0,0.0,51016.016,45775.305,51.12,18.151297,33.645,14.988503,59.583332
